,Name,Smiles,Binding
613,it3.5_AM-05_Imid-02_CA-03,Cc1ccc(C(=O)N2CCN(C(=O)NCc3cccnc3)C(C)C2)cc1N,False
614,it3.5_AM-05_Imid-02_CA-04,CC1CN(C(=O)c2ccnn2C)CCN1C(=O)NCc1cccnc1,False
615,it3.5_AM-05_Imid-02_CA-07,CC1CN(C(=O)c2ccccn2)CCN1C(=O)NCc1cccnc1,False
616,it3.5_AM-05_Imid-02_CA-10,CC1CN(C(=O)c2c[nH]cn2)CCN1C(=O)NCc1cccnc1,False
617,it3.5_AM-05_Imid-02_CA-12,CC1CN(C(=O)Cc2ccccc2)CCN1C(=O)NCc1cccnc1,False
618,it3.5_AM-05_Imid-02_CA-13,Cc1ccc(C(=O)N2CCN(C(=O)NCc3cccnc3)C(C)C2)cc1,False
619,it3.5_AM-05_Imid-02_CA-14,CC1CN(C(=O)c2cccn2C)CCN1C(=O)NCc1cccnc1,False
620,it3.5_AM-05_Imid-02_CA-15,COc1cccc(C(=O)N2CCN(C(=O)NCc3cccnc3)C(C)C2)c1,False
621,it3.5_AM-05_Imid-02_CA-17,CC1CN(C(=O)c2cncc(Br)c2)CCN1C(=O)NCc1cccnc1,False
622,it3.5_AM-05_Imid-02_CA-18,CC1CN(C(=O)c2ccc([N+](=O)[O-])o2)CCN1C(=O)NCc1cccnc1,False
623,it3.5_AM-05_Imid-02_CA-19,CC1CN(C(=O)C#Cc2ccccc2)CCN1C(=O)NCc1cccnc1,False
624,it3.5_AM-05_Imid-02_CA-21,CC1CN(C(=O)CNC(=O)OC(C)(C)C)CCN1C(=O)NCc1cccnc1,False
625,it3.5_AM-05_Imid-02_CA-22,CC1CN(C(=O)c2ccoc2)CCN1C(=O)NCc1cccnc1,False
626,it3.5_AM-05_Imid-02_CA-23,CC1CN(C(=O)c2cscn2)CCN1C(=O)NCc1cccnc1,False
627,it3.5_AM-05_Imid-02_CA-24,CC1CN(C(=O)c2ccno2)CCN1C(=O)NCc1cccnc1,False
628,it3.5_AM-05_Imid-02_CA-25,Cc1ccc(C(=O)N2CCN(C(=O)NCc3cccnc3)C(C)C2)o1,False
629,it3.5_AM-05_Imid-02_CA-27,Cc1occc1C(=O)N1CCN(C(=O)NCc2cccnc2)C(C)C1,False
630,it3.5_AM-05_Imid-02_CA-28,CC1CN(C(=O)c2ncn[nH]2)CCN1C(=O)NCc1cccnc1,False
631,it3.5_AM-05_Imid-02_CA-29,Cc1cc(C(=O)N2CCN(C(=O)NCc3cccnc3)C(C)C2)oc1C,False
632,it3.5_AM-05_Imid-02_CA-30,CC1CN(C(=O)c2sccc2F)CCN1C(=O)NCc1cccnc1,False
633,it3.5_AM-05_Imid-02_CA-32,CC1CN(C(=O)c2ncco2)CCN1C(=O)NCc1cccnc1,False
634,it3.5_AM-06_Imid-02_CA-01,COc1ccc(NC(=O)N2CCN(C(=O)c3scc4c3OCCO4)CC2C)cc1,False
635,it3.5_AM-06_Imid-02_CA-02,COc1ccc(NC(=O)N2CCN(C(=O)c3cocn3)CC2C)cc1,False
636,it3.5_AM-06_Imid-02_CA-03,COc1ccc(NC(=O)N2CCN(C(=O)c3ccc(C)c(N)c3)CC2C)cc1,False
637,it3.5_AM-06_Imid-02_CA-04,COc1ccc(NC(=O)N2CCN(C(=O)c3ccnn3C)CC2C)cc1,False
638,it3.5_AM-06_Imid-02_CA-06,COc1ccc(NC(=O)N2CCN(C(=O)c3cn(C)cn3)CC2C)cc1,False
639,it3.5_AM-06_Imid-02_CA-07,COc1ccc(NC(=O)N2CCN(C(=O)c3ccccn3)CC2C)cc1,False
640,it3.5_AM-06_Imid-02_CA-08,COc1ccc(NC(=O)N2CCN(C(=O)c3ccc4ncsc4c3)CC2C)cc1,False
641,it3.5_AM-06_Imid-02_CA-12,COc1ccc(NC(=O)N2CCN(C(=O)Cc3ccccc3)CC2C)cc1,False
642,it3.5_AM-06_Imid-02_CA-13,COc1ccc(NC(=O)N2CCN(C(=O)c3ccc(C)cc3)CC2C)cc1,False
643,it3.5_AM-06_Imid-02_CA-14,COc1ccc(NC(=O)N2CCN(C(=O)c3cccn3C)CC2C)cc1,False
644,it3.5_AM-06_Imid-02_CA-15,COc1ccc(NC(=O)N2CCN(C(=O)c3cccc(OC)c3)CC2C)cc1,False
646,it3.5_AM-06_Imid-02_CA-18,COc1ccc(NC(=O)N2CCN(C(=O)c3ccc([N+](=O)[O-])o3)CC2C)cc1,False
647,it3.5_AM-06_Imid-02_CA-19,COc1ccc(NC(=O)N2CCN(C(=O)C#Cc3ccccc3)CC2C)cc1,False
649,it3.5_AM-06_Imid-02_CA-21,COc1ccc(NC(=O)N2CCN(C(=O)CNC(=O)OC(C)(C)C)CC2C)cc1,False
651,it3.5_AM-06_Imid-02_CA-25,COc1ccc(NC(=O)N2CCN(C(=O)c3ccc(C)o3)CC2C)cc1,False
652,it3.5_AM-06_Imid-02_CA-27,COc1ccc(NC(=O)N2CCN(C(=O)c3ccoc3C)CC2C)cc1,False
653,it3.5_AM-06_Imid-02_CA-29,COc1ccc(NC(=O)N2CCN(C(=O)c3cc(C)c(C)o3)CC2C)cc1,False
654,it3.5_AM-06_Imid-02_CA-30,COc1ccc(NC(=O)N2CCN(C(=O)c3sccc3F)CC2C)cc1,False
655,it3.5_AM-06_Imid-02_CA-31,COc1ccc(NC(=O)N2CCN(C(=O)c3ccc(Cl)o3)CC2C)cc1,False
656,it3.5_AM-06_Imid-02_CA-32,COc1ccc(NC(=O)N2CCN(C(=O)c3ncco3)CC2C)cc1,False
657,it3.5_AM-07_Imid-02_CA-01,CCCCNC(=O)N1CCN(C(=O)c2scc3c2OCCO3)CC1C,False
658,it3.5_AM-07_Imid-02_CA-02,CCCCNC(=O)N1CCN(C(=O)c2cocn2)CC1C,False
659,it3.5_AM-07_Imid-02_CA-03,CCCCNC(=O)N1CCN(C(=O)c2ccc(C)c(N)c2)CC1C,False
660,it3.5_AM-07_Imid-02_CA-04,CCCCNC(=O)N1CCN(C(=O)c2ccnn2C)CC1C,False
661,it3.5_AM-07_Imid-02_CA-07,CCCCNC(=O)N1CCN(C(=O)c2ccccn2)CC1C,False
662,it3.5_AM-07_Imid-02_CA-08,CCCCNC(=O)N1CCN(C(=O)c2ccc3ncsc3c2)CC1C,False
663,it3.5_AM-07_Imid-02_CA-10,CCCCNC(=O)N1CCN(C(=O)c2c[nH]cn2)CC1C,False
664,it3.5_AM-07_Imid-02_CA-12,CCCCNC(=O)N1CCN(C(=O)Cc2ccccc2)CC1C,False
665,it3.5_AM-07_Imid-02_CA-13,CCCCNC(=O)N1CCN(C(=O)c2ccc(C)cc2)CC1C,False
666,it3.5_AM-07_Imid-02_CA-14,CCCCNC(=O)N1CCN(C(=O)c2cccn2C)CC1C,False
667,it3.5_AM-07_Imid-02_CA-15,CCCCNC(=O)N1CCN(C(=O)c2cccc(OC)c2)CC1C,False
668,it3.5_AM-07_Imid-02_CA-16,CCCCNC(=O)N1CCN(C(=O)c2cccs2)CC1C,False
669,it3.5_AM-07_Imid-02_CA-17,CCCCNC(=O)N1CCN(C(=O)c2cncc(Br)c2)CC1C,False
670,it3.5_AM-07_Imid-02_CA-19,CCCCNC(=O)N1CCN(C(=O)C#Cc2ccccc2)CC1C,False
672,it3.5_AM-07_Imid-02_CA-21,CCCCNC(=O)N1CCN(C(=O)CNC(=O)OC(C)(C)C)CC1C,False
673,it3.5_AM-07_Imid-02_CA-23,CCCCNC(=O)N1CCN(C(=O)c2cscn2)CC1C,False
674,it3.5_AM-07_Imid-02_CA-24,CCCCNC(=O)N1CCN(C(=O)c2ccno2)CC1C,False
675,it3.5_AM-07_Imid-02_CA-26,CCCCNC(=O)N1CCN(C(=O)c2sccc2O)CC1C,False
676,it3.5_AM-07_Imid-02_CA-27,CCCCNC(=O)N1CCN(C(=O)c2ccoc2C)CC1C,False
677,it3.5_AM-07_Imid-02_CA-29,CCCCNC(=O)N1CCN(C(=O)c2cc(C)c(C)o2)CC1C,False
678,it3.5_AM-07_Imid-02_CA-31,CCCCNC(=O)N1CCN(C(=O)c2ccc(Cl)o2)CC1C,False
679,it3.5_AM-07_Imid-02_CA-32,CCCCNC(=O)N1CCN(C(=O)c2ncco2)CC1C,False
680,it3.5_AM-08_Imid-02_CA-01,CC(C)NC(=O)N1CCN(C(=O)c2scc3c2OCCO3)CC1C,False
681,it3.5_AM-08_Imid-02_CA-02,CC(C)NC(=O)N1CCN(C(=O)c2cocn2)CC1C,False
682,it3.5_AM-08_Imid-02_CA-03,Cc1ccc(C(=O)N2CCN(C(=O)NC(C)C)C(C)C2)cc1N,False
683,it3.5_AM-08_Imid-02_CA-04,CC(C)NC(=O)N1CCN(C(=O)c2ccnn2C)CC1C,False
684,it3.5_AM-08_Imid-02_CA-05,COc1cccc(OC)c1C(=O)N1CCN(C(=O)NC(C)C)C(C)C1,False
685,it3.5_AM-08_Imid-02_CA-06,CC(C)NC(=O)N1CCN(C(=O)c2cn(C)cn2)CC1C,False
686,it3.5_AM-08_Imid-02_CA-07,CC(C)NC(=O)N1CCN(C(=O)c2ccccn2)CC1C,False
687,it3.5_AM-08_Imid-02_CA-08,CC(C)NC(=O)N1CCN(C(=O)c2ccc3ncsc3c2)CC1C,False
688,it3.5_AM-08_Imid-02_CA-10,CC(C)NC(=O)N1CCN(C(=O)c2c[nH]cn2)CC1C,False
689,it3.5_AM-08_Imid-02_CA-13,Cc1ccc(C(=O)N2CCN(C(=O)NC(C)C)C(C)C2)cc1,False
690,it3.5_AM-08_Imid-02_CA-14,CC(C)NC(=O)N1CCN(C(=O)c2cccn2C)CC1C,False
691,it3.5_AM-08_Imid-02_CA-15,COc1cccc(C(=O)N2CCN(C(=O)NC(C)C)C(C)C2)c1,False
692,it3.5_AM-08_Imid-02_CA-16,CC(C)NC(=O)N1CCN(C(=O)c2cccs2)CC1C,False
693,it3.5_AM-08_Imid-02_CA-17,CC(C)NC(=O)N1CCN(C(=O)c2cncc(Br)c2)CC1C,False
694,it3.5_AM-08_Imid-02_CA-18,CC(C)NC(=O)N1CCN(C(=O)c2ccc([N+](=O)[O-])o2)CC1C,False
695,it3.5_AM-08_Imid-02_CA-19,CC(C)NC(=O)N1CCN(C(=O)C#Cc2ccccc2)CC1C,False
696,it3.5_AM-08_Imid-02_CA-21,CC(C)NC(=O)N1CCN(C(=O)CNC(=O)OC(C)(C)C)CC1C,False
697,it3.5_AM-08_Imid-02_CA-22,CC(C)NC(=O)N1CCN(C(=O)c2ccoc2)CC1C,False
698,it3.5_AM-08_Imid-02_CA-23,CC(C)NC(=O)N1CCN(C(=O)c2cscn2)CC1C,False
699,it3.5_AM-08_Imid-02_CA-24,CC(C)NC(=O)N1CCN(C(=O)c2ccno2)CC1C,False
700,it3.5_AM-08_Imid-02_CA-27,Cc1occc1C(=O)N1CCN(C(=O)NC(C)C)C(C)C1,False
701,it3.5_AM-08_Imid-02_CA-29,Cc1cc(C(=O)N2CCN(C(=O)NC(C)C)C(C)C2)oc1C,False
702,it3.5_AM-08_Imid-02_CA-31,CC(C)NC(=O)N1CCN(C(=O)c2ccc(Cl)o2)CC1C,False
703,it3.5_AM-08_Imid-02_CA-32,CC(C)NC(=O)N1CCN(C(=O)c2ncco2)CC1C,False
704,it3.5_AM-01_Imid-01_CA-03,COCCNC(=O)N1CCN(C(=O)c2ccc(C)c(N)c2)CC1,False
706,it3.5_AM-01_Imid-01_CA-09,COCCNC(=O)N1CCN(C(=O)c2ccccc2O)CC1,False
707,it3.5_AM-01_Imid-01_CA-12,COCCNC(=O)N1CCN(C(=O)Cc2ccccc2)CC1,False
708,it3.5_AM-01_Imid-01_CA-25,COCCNC(=O)N1CCN(C(=O)c2ccc(C)o2)CC1,True
709,it3.5_AM-01_Imid-01_CA-27,COCCNC(=O)N1CCN(C(=O)c2ccoc2C)CC1,False
710,it3.5_AM-01_Imid-01_CA-29,COCCNC(=O)N1CCN(C(=O)c2cc(C)c(C)o2)CC1,False
711,it3.5_AM-01_Imid-01_CA-31,COCCNC(=O)N1CCN(C(=O)c2ccc(Cl)o2)CC1,True
712,it3.5_AM-02_Imid-01_CA-02,O=C(NCC1CC1)N1CCN(C(=O)c2cocn2)CC1,False
714,it3.5_AM-02_Imid-01_CA-09,O=C(NCC1CC1)N1CCN(C(=O)c2ccccc2O)CC1,False
715,it3.5_AM-02_Imid-01_CA-10,O=C(NCC1CC1)N1CCN(C(=O)c2c[nH]cn2)CC1,False
716,it3.5_AM-02_Imid-01_CA-12,O=C(Cc1ccccc1)N1CCN(C(=O)NCC2CC2)CC1,False
717,it3.5_AM-02_Imid-01_CA-17,O=C(NCC1CC1)N1CCN(C(=O)c2cncc(Br)c2)CC1,False
718,it3.5_AM-02_Imid-01_CA-18,O=C(NCC1CC1)N1CCN(C(=O)c2ccc([N+](=O)[O-])o2)CC1,False
719,it3.5_AM-02_Imid-01_CA-21,CC(C)(C)OC(=O)NCC(=O)N1CCN(C(=O)NCC2CC2)CC1,False
720,it3.5_AM-02_Imid-01_CA-22,O=C(NCC1CC1)N1CCN(C(=O)c2ccoc2)CC1,False
721,it3.5_AM-02_Imid-01_CA-23,O=C(NCC1CC1)N1CCN(C(=O)c2cscn2)CC1,False
722,it3.5_AM-02_Imid-01_CA-25,Cc1ccc(C(=O)N2CCN(C(=O)NCC3CC3)CC2)o1,True
724,it3.5_AM-02_Imid-01_CA-29,Cc1cc(C(=O)N2CCN(C(=O)NCC3CC3)CC2)oc1C,False
725,it3.5_AM-02_Imid-01_CA-30,O=C(NCC1CC1)N1CCN(C(=O)c2sccc2F)CC1,False
726,it3.5_AM-02_Imid-01_CA-31,O=C(NCC1CC1)N1CCN(C(=O)c2ccc(Cl)o2)CC1,True
727,it3.5_AM-03_Imid-01_CA-10,O=C(NCc1cccs1)N1CCN(C(=O)c2c[nH]cn2)CC1,False
728,it3.5_AM-03_Imid-01_CA-12,O=C(Cc1ccccc1)N1CCN(C(=O)NCc2cccs2)CC1,False
729,it3.5_AM-03_Imid-01_CA-22,O=C(NCc1cccs1)N1CCN(C(=O)c2ccoc2)CC1,False
730,it3.5_AM-03_Imid-01_CA-23,O=C(NCc1cccs1)N1CCN(C(=O)c2cscn2)CC1,False
732,it3.5_AM-03_Imid-01_CA-26,O=C(NCc1cccs1)N1CCN(C(=O)c2sccc2O)CC1,False
733,it3.5_AM-03_Imid-01_CA-27,Cc1occc1C(=O)N1CCN(C(=O)NCc2cccs2)CC1,False
734,it3.5_AM-03_Imid-01_CA-29,Cc1cc(C(=O)N2CCN(C(=O)NCc3cccs3)CC2)oc1C,False
735,it3.5_AM-03_Imid-01_CA-30,O=C(NCc1cccs1)N1CCN(C(=O)c2sccc2F)CC1,False
736,it3.5_AM-03_Imid-01_CA-31,O=C(NCc1cccs1)N1CCN(C(=O)c2ccc(Cl)o2)CC1,False
737,it3.5_AM-04_Imid-01_CA-01,O=C(NCC(F)(F)F)N1CCN(C(=O)c2scc3c2OCCO3)CC1,False
738,it3.5_AM-04_Imid-01_CA-02,O=C(NCC(F)(F)F)N1CCN(C(=O)c2cocn2)CC1,False
739,it3.5_AM-04_Imid-01_CA-03,Cc1ccc(C(=O)N2CCN(C(=O)NCC(F)(F)F)CC2)cc1N,False
740,it3.5_AM-04_Imid-01_CA-04,Cn1nccc1C(=O)N1CCN(C(=O)NCC(F)(F)F)CC1,False
741,it3.5_AM-04_Imid-01_CA-05,COc1cccc(OC)c1C(=O)N1CCN(C(=O)NCC(F)(F)F)CC1,False
743,it3.5_AM-04_Imid-01_CA-08,O=C(NCC(F)(F)F)N1CCN(C(=O)c2ccc3ncsc3c2)CC1,False
745,it3.5_AM-04_Imid-01_CA-10,O=C(NCC(F)(F)F)N1CCN(C(=O)c2c[nH]cn2)CC1,False
746,it3.5_AM-04_Imid-01_CA-12,O=C(Cc1ccccc1)N1CCN(C(=O)NCC(F)(F)F)CC1,False
747,it3.5_AM-04_Imid-01_CA-13,Cc1ccc(C(=O)N2CCN(C(=O)NCC(F)(F)F)CC2)cc1,False
748,it3.5_AM-04_Imid-01_CA-14,Cn1cccc1C(=O)N1CCN(C(=O)NCC(F)(F)F)CC1,False
749,it3.5_AM-04_Imid-01_CA-15,COc1cccc(C(=O)N2CCN(C(=O)NCC(F)(F)F)CC2)c1,False
751,it3.5_AM-04_Imid-01_CA-17,O=C(NCC(F)(F)F)N1CCN(C(=O)c2cncc(Br)c2)CC1,False
752,it3.5_AM-04_Imid-01_CA-18,O=C(NCC(F)(F)F)N1CCN(C(=O)c2ccc([N+](=O)[O-])o2)CC1,False
753,it3.5_AM-04_Imid-01_CA-19,O=C(C#Cc1ccccc1)N1CCN(C(=O)NCC(F)(F)F)CC1,False
754,it3.5_AM-04_Imid-01_CA-21,CC(C)(C)OC(=O)NCC(=O)N1CCN(C(=O)NCC(F)(F)F)CC1,False
755,it3.5_AM-04_Imid-01_CA-22,O=C(NCC(F)(F)F)N1CCN(C(=O)c2ccoc2)CC1,False
756,it3.5_AM-04_Imid-01_CA-23,O=C(NCC(F)(F)F)N1CCN(C(=O)c2cscn2)CC1,False
757,it3.5_AM-04_Imid-01_CA-24,O=C(NCC(F)(F)F)N1CCN(C(=O)c2ccno2)CC1,False
758,it3.5_AM-04_Imid-01_CA-25,Cc1ccc(C(=O)N2CCN(C(=O)NCC(F)(F)F)CC2)o1,True
759,it3.5_AM-04_Imid-01_CA-27,Cc1occc1C(=O)N1CCN(C(=O)NCC(F)(F)F)CC1,False
760,it3.5_AM-04_Imid-01_CA-29,Cc1cc(C(=O)N2CCN(C(=O)NCC(F)(F)F)CC2)oc1C,False
761,it3.5_AM-04_Imid-01_CA-30,O=C(NCC(F)(F)F)N1CCN(C(=O)c2sccc2F)CC1,False
762,it3.5_AM-04_Imid-01_CA-31,O=C(NCC(F)(F)F)N1CCN(C(=O)c2ccc(Cl)o2)CC1,True
763,it3.5_AM-04_Imid-01_CA-32,O=C(NCC(F)(F)F)N1CCN(C(=O)c2ncco2)CC1,False
764,it3.5_AM-05_Imid-01_CA-01,O=C(NCc1cccnc1)N1CCN(C(=O)c2scc3c2OCCO3)CC1,False
765,it3.5_AM-05_Imid-01_CA-03,Cc1ccc(C(=O)N2CCN(C(=O)NCc3cccnc3)CC2)cc1N,False
766,it3.5_AM-05_Imid-01_CA-05,COc1cccc(OC)c1C(=O)N1CCN(C(=O)NCc2cccnc2)CC1,False
767,it3.5_AM-05_Imid-01_CA-06,Cn1cnc(C(=O)N2CCN(C(=O)NCc3cccnc3)CC2)c1,False
768,it3.5_AM-05_Imid-01_CA-08,O=C(NCc1cccnc1)N1CCN(C(=O)c2ccc3ncsc3c2)CC1,False
769,it3.5_AM-05_Imid-01_CA-12,O=C(Cc1ccccc1)N1CCN(C(=O)NCc2cccnc2)CC1,False
770,it3.5_AM-05_Imid-01_CA-15,COc1cccc(C(=O)N2CCN(C(=O)NCc3cccnc3)CC2)c1,False
771,it3.5_AM-05_Imid-01_CA-16,O=C(NCc1cccnc1)N1CCN(C(=O)c2cccs2)CC1,True
772,it3.5_AM-05_Imid-01_CA-17,O=C(NCc1cccnc1)N1CCN(C(=O)c2cncc(Br)c2)CC1,False
773,it3.5_AM-05_Imid-01_CA-19,O=C(C#Cc1ccccc1)N1CCN(C(=O)NCc2cccnc2)CC1,False
774,it3.5_AM-05_Imid-01_CA-22,O=C(NCc1cccnc1)N1CCN(C(=O)c2ccoc2)CC1,False
775,it3.5_AM-05_Imid-01_CA-25,Cc1ccc(C(=O)N2CCN(C(=O)NCc3cccnc3)CC2)o1,True
776,it3.5_AM-05_Imid-01_CA-29,Cc1cc(C(=O)N2CCN(C(=O)NCc3cccnc3)CC2)oc1C,False
777,it3.5_AM-05_Imid-01_CA-30,O=C(NCc1cccnc1)N1CCN(C(=O)c2sccc2F)CC1,False
778,it3.5_AM-05_Imid-01_CA-31,O=C(NCc1cccnc1)N1CCN(C(=O)c2ccc(Cl)o2)CC1,False
779,it3.5_AM-05_Imid-01_CA-32,O=C(NCc1cccnc1)N1CCN(C(=O)c2ncco2)CC1,False
780,it3.5_AM-06_Imid-01_CA-03,COc1ccc(NC(=O)N2CCN(C(=O)c3ccc(C)c(N)c3)CC2)cc1,False
781,it3.5_AM-06_Imid-01_CA-04,COc1ccc(NC(=O)N2CCN(C(=O)c3ccnn3C)CC2)cc1,False
782,it3.5_AM-06_Imid-01_CA-12,COc1ccc(NC(=O)N2CCN(C(=O)Cc3ccccc3)CC2)cc1,False
783,it3.5_AM-06_Imid-01_CA-13,COc1ccc(NC(=O)N2CCN(C(=O)c3ccc(C)cc3)CC2)cc1,False
785,it3.5_AM-06_Imid-01_CA-15,COc1ccc(NC(=O)N2CCN(C(=O)c3cccc(OC)c3)CC2)cc1,False
786,it3.5_AM-06_Imid-01_CA-17,COc1ccc(NC(=O)N2CCN(C(=O)c3cncc(Br)c3)CC2)cc1,False
787,it3.5_AM-06_Imid-01_CA-19,COc1ccc(NC(=O)N2CCN(C(=O)C#Cc3ccccc3)CC2)cc1,False
790,it3.5_AM-06_Imid-01_CA-27,COc1ccc(NC(=O)N2CCN(C(=O)c3ccoc3C)CC2)cc1,False
791,it3.5_AM-06_Imid-01_CA-29,COc1ccc(NC(=O)N2CCN(C(=O)c3cc(C)c(C)o3)CC2)cc1,False
793,it3.5_AM-06_Imid-01_CA-32,COc1ccc(NC(=O)N2CCN(C(=O)c3ncco3)CC2)cc1,False
794,it3.5_AM-07_Imid-01_CA-01,CCCCNC(=O)N1CCN(C(=O)c2scc3c2OCCO3)CC1,False
795,it3.5_AM-07_Imid-01_CA-02,CCCCNC(=O)N1CCN(C(=O)c2cocn2)CC1,False
796,it3.5_AM-07_Imid-01_CA-03,CCCCNC(=O)N1CCN(C(=O)c2ccc(C)c(N)c2)CC1,False
797,it3.5_AM-07_Imid-01_CA-04,CCCCNC(=O)N1CCN(C(=O)c2ccnn2C)CC1,False
798,it3.5_AM-07_Imid-01_CA-06,CCCCNC(=O)N1CCN(C(=O)c2cn(C)cn2)CC1,False
800,it3.5_AM-07_Imid-01_CA-08,CCCCNC(=O)N1CCN(C(=O)c2ccc3ncsc3c2)CC1,False
801,it3.5_AM-07_Imid-01_CA-10,CCCCNC(=O)N1CCN(C(=O)c2c[nH]cn2)CC1,False
802,it3.5_AM-07_Imid-01_CA-12,CCCCNC(=O)N1CCN(C(=O)Cc2ccccc2)CC1,False
803,it3.5_AM-07_Imid-01_CA-13,CCCCNC(=O)N1CCN(C(=O)c2ccc(C)cc2)CC1,False
804,it3.5_AM-07_Imid-01_CA-15,CCCCNC(=O)N1CCN(C(=O)c2cccc(OC)c2)CC1,False
806,it3.5_AM-07_Imid-01_CA-17,CCCCNC(=O)N1CCN(C(=O)c2cncc(Br)c2)CC1,False
807,it3.5_AM-07_Imid-01_CA-18,CCCCNC(=O)N1CCN(C(=O)c2ccc([N+](=O)[O-])o2)CC1,False
808,it3.5_AM-07_Imid-01_CA-19,CCCCNC(=O)N1CCN(C(=O)C#Cc2ccccc2)CC1,False
809,it3.5_AM-07_Imid-01_CA-22,CCCCNC(=O)N1CCN(C(=O)c2ccoc2)CC1,False
810,it3.5_AM-07_Imid-01_CA-23,CCCCNC(=O)N1CCN(C(=O)c2cscn2)CC1,False
811,it3.5_AM-07_Imid-01_CA-24,CCCCNC(=O)N1CCN(C(=O)c2ccno2)CC1,False
